cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,tflops,bw,_tag
256,16384,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,132.941,flydsl_mxmoe_g1_a4w4_64x256x256_xcd4,1.1191%,418.5491,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce,0.0%,551.4901,0,1121.4589791403328,1368.9667341698428,
256,32768,3072,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,259.5025,flydsl_mxmoe_g1_a4w4_64x256x256_xcd4,1.1179%,816.482,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce,0.0%,1075.9845,0,1149.5964126806657,841.9950055042614,
256,1,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,14.2566,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_fp4,0.8%,11.5331,flydsl_moe2_afp4_wfp4_bf16_t64x128x128_atomic_bnt2_xcd4,0.1%,25.7897,0,2.2,35129.49,
256,2,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,14.6814,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_bnt0_fp4,0.6%,11.8477,flydsl_moe2_afp4_wfp4_bf16_t32x256x128_atomic_bnt2_persist_sbm64,0.1%,26.5291,0,4.27,34150.73,
256,4,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,14.578,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_bnt0_fp4,0.6%,12.3339,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_atomic_bnt2,0.1%,26.9119,0,8.42,33665.65,
256,8,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,17.2628,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3_bnt0_fp4,0.6%,14.5125,flydsl_moe2_afp4_wfp4_bf16_t32x256x128_atomic,0.1%,31.7753,0,14.26,28514.08,
256,16,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,25.1605,flydsl_mxmoe_g1_a4w4_32x256x256_xcd4,1.1428%,19.3946,flydsl_moe2_afp4_wfp4_bf16_t32x256x128_atomic,0.1%,44.555099999999996,0,20.33479729593245,20336.998657258093,
256,32,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,39.5342,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3,0.0%,26.271,flydsl_moe2_afp4_wfp4_bf16_t32x256x128_atomic_bnt2,0.1%,65.8052,0,27.53,13771.93,
256,64,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,51.2411,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3,0.0%,33.6009,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_atomic_persist,0.1%,84.842,0,42.71,10685.27,
256,128,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,53.5896,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w2_fp4,0.8%,38.2497,flydsl_moe2_afp4_wfp4_bf16_t32x256x128_atomic_bnt2_sbm64,0.1%,91.8393,0,78.92,9877.57,
256,256,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,55.2609,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_fp4,0.8%,40.0961,flydsl_moe2_afp4_wfp4_bf16_t32x256x128_atomic_bnt2_sbm64,0.1%,95.357,0,152.01,9525.56,
256,512,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,60.1925,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w2,0.0%,42.975,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_atomic_bnt2,0.1%,103.1675,0,281.01,8827.28,
256,1024,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,64.6613,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3,0.0%,61.6333,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_atomic_sbm64,0.1%,126.2946,0,459.1,7248.19,
256,2048,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,80.4055,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2,0.0%,91.7581,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce_persist_sbm128,0.0%,172.1636,0,673.57,5371.89,
256,4096,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,75.03999999999999,flydsl_mxmoe_g1_a4w4_64x256x256_xcd2,1.1178%,155.6247,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce_persist,0.0%,230.66469999999998,0,1005.4719426943093,4091.299969141356,
256,8192,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,108.861,flydsl_mxmoe_g1_a4w4_64x256x256_xcd2,1.1195%,276.7236,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce,0.0%,385.58459999999997,0,1202.9929080103304,2545.4012542565238,
256,16384,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,197.322,flydsl_mxmoe_g1_a4w4_64x256x256_xcd2,1.1187%,526.4592,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce_persist,0.0%,723.7812,0,1281.7607152244352,1460.3323234314462,
256,32768,3072,384,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,369.8635,flydsl_mxmoe_g1_a4w4_64x256x256_xcd4,1.1181%,1025.3113,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce_persist,0.0%,1395.1748,0,1329.8825567892998,865.8162564375446,
256,1,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,14.8353,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4,0.0%,7.6223,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.5%,22.4576,0,5.04,80683.09,
256,2,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,15.9369,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4_bnt0,0.0%,9.6064,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,0.4%,25.5433,0,8.87,70936.71,
256,4,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,20.1916,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w2_bnt0,0.0%,14.3392,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,0.4%,34.5308,0,13.12,52474.2,
256,8,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,31.6611,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,20.1124,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic,0.4%,51.7735,0,17.5,34998.85,
256,16,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,50.8717,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3,0.0%,29.5543,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,0.3%,80.426,0,22.53,22531.11,
256,32,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,70.4671,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,41.4032,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,0.4%,111.8703,0,32.39,16199.42,
256,64,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,92.4827,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_fp4,17.4%,54.461,flydsl_moe2_afp4_wfp4_bf16_t16x128x256_atomic_persist_sbm32,0.4%,146.9437,0,49.32,12334.85,
256,128,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,99.1837,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_fp4,17.8%,61.3148,flydsl_moe2_afp4_wfp4_bf16_t16x128x256_atomic_sbm32,0.4%,160.4985,0,90.32,11296.8,
256,256,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,101.8754,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3_fp4,18.0%,62.3209,flydsl_moe2_afp4_wfp4_bf16_t16x128x256_atomic_persist_sbm32,0.4%,164.1963,0,176.56,11049.57,
256,512,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,103.3035,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3_fp4,17.9%,67.4932,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic,0.4%,170.7967,0,339.48,10636.38,
256,1024,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,117.2095,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w4,0.0%,83.6869,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_persist,0.4%,200.8964,0,577.23,9066.25,
256,2048,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,154.01600000000002,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4,0.0%,118.6657,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_sbm128,0.4%,272.6817,0,850.55,6714.11,
256,4096,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,136.3215,flydsl_mxmoe_g1_a4w4_128x256x256,1.1173%,197.3883,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_sbm128,0.0%,333.7098,0,1390.005033514149,5542.800560840587,
256,8192,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,218.682,flydsl_mxmoe_g1_a4w4_64x256x256_xcd2,1.1193%,365.3342,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce,0.0%,584.0162,0,1588.509256989789,3231.8173619224945,
256,16384,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,391.344,flydsl_mxmoe_g1_a4w4_64x256x256_xcd2,1.1186%,682.629,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce,0.0%,1073.973,0,1727.6242941302994,1827.727587849974,
256,32768,3072,768,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,725.508,flydsl_mxmoe_g1_a4w4_128x256x256_xcd2,1.1191%,1306.6176,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_reduce_persist,0.0%,2032.1256,0,1826.0908592313388,1040.2511736922168,
256,1,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,16.3186,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,9.2725,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,1.2%,25.5911,0,8.85,141607.35,
256,2,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,20.0622,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,14.9386,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,1.3%,35.0008,0,12.94,103537.55,
256,4,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,27.3858,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4_fp4,19.4%,20.3684,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,1.2%,47.7542,0,18.97,75886.84,
256,8,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,48.5723,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_fp4,19.4%,33.1983,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic,1.1%,81.7706,0,22.16,44318.53,
256,16,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,88.1776,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3,0.0%,51.9006,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic,1.2%,140.0782,0,25.87,25871.45,
256,32,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,131.8303,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,0.0%,75.0333,flydsl_moe2_afp4_wfp4_bf16_t16x256x256_atomic_sbm32,1.1%,206.8636,0,35.04,17519.63,
256,64,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,179.33669999999998,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,0.0%,101.3682,flydsl_moe2_afp4_wfp4_bf16_t16x128x256_atomic_persist_sbm32,1.2%,280.7049,0,51.64,12912.02,
256,128,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,194.1204,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3_fp4,18.2%,114.4731,flydsl_moe2_afp4_wfp4_bf16_t16x128x256_atomic_sbm32,1.2%,308.5935,0,93.95,11747.03,
256,256,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,198.7877,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_fp4,18.1%,118.0959,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic,1.2%,316.8836,0,182.98,11443.44,
256,512,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,202.3344,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w2_fp4,18.1%,120.9485,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic,1.2%,323.2829,0,358.71,11224.22,
256,1024,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,213.101,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w4_fp4,18.0%,135.3613,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_persist,1.2%,348.4623,0,665.58,10426.71,
256,2048,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,292.03860000000003,flydsl_moe1_afp4_wfp4_bf16_t128x128x256,0.0%,183.7217,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_sbm128,1.2%,475.7603,0,974.98,7656.7,
256,4096,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,273.76300000000003,flydsl_mxmoe_g1_a4w4_128x256x256,1.1188%,283.5614,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_sbm128,1.2%,557.3244,0,1664.5777101684403,6570.009498717443,
256,8192,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,419.345,flydsl_mxmoe_g1_a4w4_128x256x256_xcd2,1.1196%,516.9253,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_sbm128,1.2%,936.2703,0,1981.7177907768728,3951.184331244941,
256,16384,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,751.508,flydsl_mxmoe_g1_a4w4_128x256x256_xcd4,1.1192%,1001.7505,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_persist_sbm128,1.2%,1753.2585,0,2116.54911148242,2153.059742579888,
256,32768,3072,1536,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1426.095,flydsl_mxmoe_g1_a4w4_128x256x256_xcd2,1.1194%,2008.0011,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_persist_sbm128,1.2%,3434.0960999999998,0,2161.178795259399,1143.2035138652643,
