gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx942,80,1,2048,128,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,11.453785714285916,impl__flydsl_gfx942__16_16_16_False,46.53%,0.0,,0%,11.453785714285916,0,0,0,0.0,0.0,
gfx942,80,1,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,19.79195744680853,impl__flydsl_gfx942__16_16_16_False,67.24%,0.0,,0%,19.79195744680853,0,0,0,0.0,0.0,
gfx942,80,2,2048,128,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,24.622315217390994,impl__flydsl_gfx942__16_16_16_False,47.44%,0.0,,0%,24.622315217390994,0,0,0,0.0,0.0,
gfx942,80,2,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,38.04410204081642,impl__flydsl_gfx942__16_16_16_False,68.77%,0.0,,0%,38.04410204081642,0,0,0,0.0,0.0,
gfx942,80,4,2048,128,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,28.85313999999987,impl__flydsl_gfx942__16_16_16_False,51.22%,0.0,,0%,28.85313999999987,0,0,0,0.0,0.0,
gfx942,80,4,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,52.37157575757564,impl__flydsl_gfx942__16_16_16_False,69.06%,0.0,,0%,52.37157575757564,0,0,0,0.0,0.0,
gfx942,80,8,2048,128,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,38.788271604937954,impl__flydsl_gfx942__16_16_16_False,51.15%,0.0,,0%,38.788271604937954,0,0,0,0.0,0.0,
gfx942,80,8,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,40.2355,moe_ck2stages_gemm1_256x16x64x256_1x4_MulABScale_v1_Nswizzle0_Quant2_MulRoutedWeight0_silu_F8_F8_B16,0.0%,26.8836,moe_ck2stages_gemm2_256x16x128x256_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight1_F8_F8_B16,0.1%,67.1191,0,0,0,6.75,12045.77,
gfx942,80,16,2048,128,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,53.40472999999964,impl__flydsl_gfx942__16_16_16_False,49.65%,0.0,,0%,53.40472999999964,0,0,0,0.0,0.0,
gfx942,80,16,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,63.9511,_ZN5aiter47fmoe_stage1_bf16_pertokenFp8_g1u1_16x64_5tg_pf3E,0.0%,39.8349,moe_ck2stages_gemm2_256x16x128x256_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight1_F8_F8_B16,0.0%,103.786,0,0,0,8.73,7790.55,
