gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx950,256,1,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,18.8559,flydsl_moe1_abf16_wfp4_bf16_t32x64x256_w3_kw4,34.6%,9.4261,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_reduce_bnt2_persist,0.0%,28.282,0,0,0,4.67,130803.71,
gfx950,256,2,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,19.8871,flydsl_moe1_abf16_wfp4_bf16_t32x64x256_w4_bnt0_xcd4,35.5%,11.2795,flydsl_moe2_abf16_wfp4_bf16_t32x256x256_reduce_bnt2,0.0%,31.1666,0,0,0,8.48,118697.73,
gfx950,256,3,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,25.2668,flydsl_moe1_abf16_wfp4_bf16_t32x64x256_w4_xcd4_kw2,35.7%,13.6755,flydsl_moe2_abf16_wfp4_bf16_t32x256x256_reduce_bnt2,0.0%,38.9423,0,0,0,10.18,94997.45,
gfx950,256,4,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,26.6074,flydsl_moe1_abf16_wfp4_bf16_t32x64x256_w2_bnt0_xcd4_kw2,35.6%,16.1406,flydsl_moe2_abf16_wfp4_bf16_t32x256x128_reduce,0.0%,42.748,0,0,0,12.36,86540.5,
gfx950,256,8,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,36.5312,flydsl_moe1_abf16_wfp4_bf16_t32x64x256_w3_xcd4,35.5%,23.2821,flydsl_moe2_abf16_wfp4_bf16_t32x256x256_reduce,0.0%,59.8133,0,0,0,17.67,61850.64,
gfx950,256,16,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,68.811,flydsl_moe1_abf16_wfp4_bf16_t32x64x256_w3_bnt0_xcd4,35.4%,38.5292,flydsl_moe2_abf16_wfp4_bf16_t32x256x256_atomic_bnt2,0.1%,107.3402,0,0,0,19.69,34466.17,
gfx950,256,32,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,116.7338,flydsl_moe1_abf16_wfp4_bf16_t32x64x256_w3_bnt0_xcd4_kw4,35.4%,60.3154,flydsl_moe2_abf16_wfp4_bf16_t32x256x256_atomic_persist,0.1%,177.0492,0,0,0,23.88,20897.21,
gfx950,256,64,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,169.1237,flydsl_moe1_abf16_wfp4_bf16_t32x64x256_w3_xcd4_kw2,35.6%,91.4263,flydsl_moe2_abf16_wfp4_bf16_t32x256x128_atomic_bnt2_persist,0.1%,260.55,0,0,0,32.45,14201.86,
gfx950,256,128,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,219.8273,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w3_gui_fp8,35.5%,116.2044,flydsl_moe2_afp8_wfp4_bf16_t32x128x128_atomic,0.1%,1457.0000,0,0,0,50.33,11014.47,
gfx950,256,160,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,242.6119,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w3_gui_fp8,35.7%,132.0712,flydsl_moe2_afp8_wfp4_bf16_t32x128x128_atomic,0.1%,1492.0000,0,0,0,90.27,9883.14,
gfx950,256,200,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,242.6119,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w3_gui_fp8,35.7%,132.0712,flydsl_moe2_afp8_wfp4_bf16_t32x128x128_atomic,0.1%,1531.0000,0,0,0,90.27,9883.14,
gfx950,256,256,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,242.6119,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w3_gui_fp8,35.7%,132.0712,flydsl_moe2_afp8_wfp4_bf16_t32x128x128_atomic,0.1%,1566.0000,0,0,0,90.27,9883.14,
gfx950,256,320,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,251.477,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui_xcd4_fp8,35.6%,141.2425,flydsl_moe2_afp8_wfp4_bf16_t32x128x128_atomic,0.1%,1596.0000,0,0,0,172.25,9438.58,
gfx950,256,400,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,251.477,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui_xcd4_fp8,35.6%,141.2425,flydsl_moe2_afp8_wfp4_bf16_t32x128x128_atomic,0.1%,1602.0000,0,0,0,172.25,9438.58,
gfx950,256,512,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,251.477,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui_fp8,35.6%,141.2425,flydsl_moe2_afp8_wfp4_bf16_t32x128x128_atomic,0.1%,1620.0000,0,0,0,172.25,9438.58,
gfx950,256,1024,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,264.0879,flydsl_moe1_abf16_wfp4_bf16_t32x128x256_w3_bnt0_xcd4,35.6%,158.4552,flydsl_moe2_abf16_wfp4_bf16_t32x256x128_atomic_bnt2_persist,0.1%,422.5431,0,0,0,320.18,8789.77,
gfx950,256,2048,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,404.9598,flydsl_moe1_abf16_wfp4_bf16_t32x128x256_w3_xcd4,35.5%,246.3035,flydsl_moe2_abf16_wfp4_bf16_t32x256x256_atomic,0.1%,651.2633,0,0,0,415.47,5725.39,
gfx950,256,4096,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,672.5865,flydsl_moe1_abf16_wfp4_bf16_t32x128x256_w3_xcd4,35.5%,414.7333,flydsl_moe2_abf16_wfp4_bf16_t32x256x128_atomic_xcd4,0.1%,1087.3198,0,0,0,497.71,3456.29,
gfx950,256,8192,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,1231.0557,flydsl_moe1_abf16_wfp4_bf16_t32x128x256_w2,35.5%,763.3672,flydsl_moe2_abf16_wfp4_bf16_t32x256x256_atomic_bnt2_xcd4_persist,0.1%,1994.4229,0,0,0,542.68,1913.74,
gfx950,256,16384,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,2122.1807,flydsl_moe1_abf16_wfp4_bf16_t32x128x256_w2_xcd4,35.5%,1478.0801,flydsl_moe2_abf16_wfp4_bf16_t32x256x128_atomic_bnt2_xcd4,0.1%,3600.2608,0,0,0,601.25,1092.77,
